task,alpha,release,start,finish,deadline,response,waiting,tardiness,miss,utility
Task2,1.0,31300.0,31305.0,31310.0,31400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31300.0,31310.0,31315.0,31400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31300.0,31315.0,31320.0,31400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31400.0,31400.0,31405.0,31500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31400.0,31405.0,31410.0,31500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31400.0,31410.0,31415.0,31500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31400.0,31415.0,31420.0,31500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31500.0,31500.0,31505.0,31600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31500.0,31505.0,31510.0,31600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31500.0,31510.0,31515.0,31600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31500.0,31515.0,31520.0,31600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31600.0,31600.0,31605.0,31700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31600.0,31605.0,31610.0,31700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31600.0,31610.0,31615.0,31700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31600.0,31615.0,31620.0,31700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31700.0,31700.0,31705.0,31800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31700.0,31705.0,31710.0,31800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31700.0,31710.0,31715.0,31800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31700.0,31715.0,31720.0,31800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31800.0,31800.0,31805.0,31900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31800.0,31805.0,31810.0,31900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31800.0,31810.0,31815.0,31900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31800.0,31815.0,31820.0,31900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,31900.0,31900.0,31905.0,32000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,31900.0,31905.0,31910.0,32000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,31900.0,31910.0,31915.0,32000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,31900.0,31915.0,31920.0,32000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32000.0,32000.0,32005.0,32100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32000.0,32005.0,32010.0,32100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32000.0,32010.0,32015.0,32100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32000.0,32015.0,32020.0,32100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32100.0,32100.0,32105.0,32200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32100.0,32105.0,32110.0,32200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32100.0,32110.0,32115.0,32200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32100.0,32115.0,32120.0,32200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32200.0,32200.0,32205.0,32300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32200.0,32205.0,32210.0,32300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32200.0,32210.0,32215.0,32300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32200.0,32215.0,32220.0,32300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32300.0,32300.0,32305.0,32400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32300.0,32305.0,32310.0,32400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32300.0,32310.0,32315.0,32400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32300.0,32315.0,32320.0,32400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32400.0,32400.0,32405.0,32500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32400.0,32405.0,32410.0,32500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32400.0,32410.0,32415.0,32500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32400.0,32415.0,32420.0,32500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32500.0,32500.0,32505.0,32600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32500.0,32505.0,32510.0,32600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32500.0,32510.0,32515.0,32600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32500.0,32515.0,32520.0,32600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32600.0,32600.0,32605.0,32700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32600.0,32605.0,32610.0,32700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32600.0,32610.0,32615.0,32700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32600.0,32615.0,32620.0,32700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32700.0,32700.0,32705.0,32800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32700.0,32705.0,32710.0,32800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32700.0,32710.0,32715.0,32800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32700.0,32715.0,32720.0,32800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32800.0,32800.0,32805.0,32900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32800.0,32805.0,32810.0,32900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32800.0,32810.0,32815.0,32900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32800.0,32815.0,32820.0,32900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,32900.0,32900.0,32905.0,33000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,32900.0,32905.0,32910.0,33000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,32900.0,32910.0,32915.0,33000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,32900.0,32915.0,32920.0,33000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33000.0,33000.0,33005.0,33100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33000.0,33005.0,33010.0,33100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33000.0,33010.0,33015.0,33100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33000.0,33015.0,33020.0,33100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33100.0,33100.0,33105.0,33200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33100.0,33105.0,33110.0,33200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33100.0,33110.0,33115.0,33200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33100.0,33115.0,33120.0,33200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33200.0,33200.0,33205.0,33300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33200.0,33205.0,33210.0,33300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33200.0,33210.0,33215.0,33300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33200.0,33215.0,33220.0,33300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33300.0,33300.0,33305.0,33400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33300.0,33305.0,33310.0,33400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33300.0,33310.0,33315.0,33400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33300.0,33315.0,33320.0,33400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33400.0,33400.0,33405.0,33500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33400.0,33405.0,33410.0,33500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33400.0,33410.0,33415.0,33500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33400.0,33415.0,33420.0,33500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33500.0,33500.0,33505.0,33600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33500.0,33505.0,33510.0,33600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33500.0,33510.0,33515.0,33600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33500.0,33515.0,33520.0,33600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33600.0,33600.0,33605.0,33700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33600.0,33605.0,33610.0,33700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33600.0,33610.0,33615.0,33700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33600.0,33615.0,33620.0,33700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33700.0,33700.0,33705.0,33800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33700.0,33705.0,33710.0,33800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33700.0,33710.0,33715.0,33800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33700.0,33715.0,33720.0,33800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33800.0,33800.0,33805.0,33900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33800.0,33805.0,33810.0,33900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33800.0,33810.0,33815.0,33900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33800.0,33815.0,33820.0,33900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,33900.0,33900.0,33905.0,34000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,33900.0,33905.0,33910.0,34000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,33900.0,33910.0,33915.0,34000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,33900.0,33915.0,33920.0,34000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34000.0,34000.0,34005.0,34100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34000.0,34005.0,34010.0,34100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34000.0,34010.0,34015.0,34100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34000.0,34015.0,34020.0,34100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34100.0,34100.0,34105.0,34200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34100.0,34105.0,34110.0,34200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34100.0,34110.0,34115.0,34200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34100.0,34115.0,34120.0,34200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34200.0,34200.0,34205.0,34300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34200.0,34205.0,34210.0,34300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34200.0,34210.0,34215.0,34300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34200.0,34215.0,34220.0,34300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34300.0,34300.0,34305.0,34400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34300.0,34305.0,34310.0,34400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34300.0,34310.0,34315.0,34400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34300.0,34315.0,34320.0,34400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34400.0,34400.0,34405.0,34500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34400.0,34405.0,34410.0,34500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34400.0,34410.0,34415.0,34500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34400.0,34415.0,34420.0,34500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34500.0,34500.0,34505.0,34600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34500.0,34505.0,34510.0,34600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34500.0,34510.0,34515.0,34600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34500.0,34515.0,34520.0,34600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34600.0,34600.0,34605.0,34700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34600.0,34605.0,34610.0,34700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34600.0,34610.0,34615.0,34700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34600.0,34615.0,34620.0,34700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34700.0,34700.0,34705.0,34800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34700.0,34705.0,34710.0,34800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34700.0,34710.0,34715.0,34800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34700.0,34715.0,34720.0,34800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34800.0,34800.0,34805.0,34900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34800.0,34805.0,34810.0,34900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34800.0,34810.0,34815.0,34900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34800.0,34815.0,34820.0,34900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,34900.0,34900.0,34905.0,35000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,34900.0,34905.0,34910.0,35000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,34900.0,34910.0,34915.0,35000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,34900.0,34915.0,34920.0,35000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35000.0,35000.0,35005.0,35100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35000.0,35005.0,35010.0,35100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35000.0,35010.0,35015.0,35100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35000.0,35015.0,35020.0,35100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35100.0,35100.0,35105.0,35200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35100.0,35105.0,35110.0,35200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35100.0,35110.0,35115.0,35200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35100.0,35115.0,35120.0,35200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35200.0,35200.0,35205.0,35300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35200.0,35205.0,35210.0,35300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35200.0,35210.0,35215.0,35300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35200.0,35215.0,35220.0,35300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35300.0,35300.0,35305.0,35400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35300.0,35305.0,35310.0,35400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35300.0,35310.0,35315.0,35400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35300.0,35315.0,35320.0,35400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35400.0,35400.0,35405.0,35500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35400.0,35405.0,35410.0,35500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35400.0,35410.0,35415.0,35500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35400.0,35415.0,35420.0,35500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35500.0,35500.0,35505.0,35600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35500.0,35505.0,35510.0,35600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35500.0,35510.0,35515.0,35600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35500.0,35515.0,35520.0,35600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35600.0,35600.0,35605.0,35700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35600.0,35605.0,35610.0,35700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35600.0,35610.0,35615.0,35700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35600.0,35615.0,35620.0,35700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35700.0,35700.0,35705.0,35800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35700.0,35705.0,35710.0,35800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35700.0,35710.0,35715.0,35800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35700.0,35715.0,35720.0,35800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35800.0,35800.0,35805.0,35900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35800.0,35805.0,35810.0,35900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35800.0,35810.0,35815.0,35900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35800.0,35815.0,35820.0,35900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,35900.0,35900.0,35905.0,36000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,35900.0,35905.0,35910.0,36000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,35900.0,35910.0,35915.0,36000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,35900.0,35915.0,35920.0,36000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36000.0,36000.0,36005.0,36100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36000.0,36005.0,36010.0,36100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36000.0,36010.0,36015.0,36100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36000.0,36015.0,36020.0,36100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36100.0,36100.0,36105.0,36200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36100.0,36105.0,36110.0,36200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36100.0,36110.0,36115.0,36200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36100.0,36115.0,36120.0,36200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36200.0,36200.0,36205.0,36300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36200.0,36205.0,36210.0,36300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36200.0,36210.0,36215.0,36300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36200.0,36215.0,36220.0,36300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36300.0,36300.0,36305.0,36400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36300.0,36305.0,36310.0,36400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36300.0,36310.0,36315.0,36400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36300.0,36315.0,36320.0,36400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36400.0,36400.0,36405.0,36500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36400.0,36405.0,36410.0,36500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36400.0,36410.0,36415.0,36500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36400.0,36415.0,36420.0,36500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36500.0,36500.0,36505.0,36600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36500.0,36505.0,36510.0,36600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36500.0,36510.0,36515.0,36600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36500.0,36515.0,36520.0,36600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36600.0,36600.0,36605.0,36700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36600.0,36605.0,36610.0,36700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36600.0,36610.0,36615.0,36700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36600.0,36615.0,36620.0,36700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36700.0,36700.0,36705.0,36800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36700.0,36705.0,36710.0,36800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36700.0,36710.0,36715.0,36800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36700.0,36715.0,36720.0,36800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36800.0,36800.0,36805.0,36900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36800.0,36805.0,36810.0,36900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36800.0,36810.0,36815.0,36900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36800.0,36815.0,36820.0,36900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,36900.0,36900.0,36905.0,37000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,36900.0,36905.0,36910.0,37000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,36900.0,36910.0,36915.0,37000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,36900.0,36915.0,36920.0,37000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37000.0,37000.0,37005.0,37100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37000.0,37005.0,37010.0,37100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37000.0,37010.0,37015.0,37100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37000.0,37015.0,37020.0,37100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37100.0,37100.0,37105.0,37200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37100.0,37105.0,37110.0,37200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37100.0,37110.0,37115.0,37200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37100.0,37115.0,37120.0,37200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37200.0,37200.0,37205.0,37300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37200.0,37205.0,37210.0,37300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37200.0,37210.0,37215.0,37300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37200.0,37215.0,37220.0,37300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37300.0,37300.0,37305.0,37400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37300.0,37305.0,37310.0,37400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37300.0,37310.0,37315.0,37400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37300.0,37315.0,37320.0,37400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37400.0,37400.0,37405.0,37500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37400.0,37405.0,37410.0,37500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37400.0,37410.0,37415.0,37500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37400.0,37415.0,37420.0,37500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37500.0,37500.0,37505.0,37600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37500.0,37505.0,37510.0,37600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37500.0,37510.0,37515.0,37600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37500.0,37515.0,37520.0,37600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37600.0,37600.0,37605.0,37700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37600.0,37605.0,37610.0,37700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37600.0,37610.0,37615.0,37700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37600.0,37615.0,37620.0,37700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37700.0,37700.0,37705.0,37800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37700.0,37705.0,37710.0,37800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37700.0,37710.0,37715.0,37800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37700.0,37715.0,37720.0,37800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37800.0,37800.0,37805.0,37900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37800.0,37805.0,37810.0,37900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37800.0,37810.0,37815.0,37900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37800.0,37815.0,37820.0,37900.0,20.0,15.0,0.0,0,1.0
Task1,1.0,37900.0,37900.0,37905.0,38000.0,5.0,0.0,0.0,0,1.0
Task2,1.0,37900.0,37905.0,37910.0,38000.0,10.0,5.0,0.0,0,1.0
Task3,1.0,37900.0,37910.0,37915.0,38000.0,15.0,10.0,0.0,0,1.0
Task4,1.0,37900.0,37915.0,37920.0,38000.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38000.0,38000.0,38005.0,38100.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38000.0,38005.0,38010.0,38100.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38000.0,38010.0,38015.0,38100.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38000.0,38015.0,38020.0,38100.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38100.0,38100.0,38105.0,38200.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38100.0,38105.0,38110.0,38200.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38100.0,38110.0,38115.0,38200.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38100.0,38115.0,38120.0,38200.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38200.0,38200.0,38205.0,38300.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38200.0,38205.0,38210.0,38300.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38200.0,38210.0,38215.0,38300.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38200.0,38215.0,38220.0,38300.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38300.0,38300.0,38305.0,38400.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38300.0,38305.0,38310.0,38400.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38300.0,38310.0,38315.0,38400.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38300.0,38315.0,38320.0,38400.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38400.0,38400.0,38405.0,38500.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38400.0,38405.0,38410.0,38500.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38400.0,38410.0,38415.0,38500.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38400.0,38415.0,38420.0,38500.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38500.0,38500.0,38505.0,38600.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38500.0,38505.0,38510.0,38600.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38500.0,38510.0,38515.0,38600.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38500.0,38515.0,38520.0,38600.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38600.0,38600.0,38605.0,38700.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38600.0,38605.0,38610.0,38700.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38600.0,38610.0,38615.0,38700.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38600.0,38615.0,38620.0,38700.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38700.0,38700.0,38705.0,38800.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38700.0,38705.0,38710.0,38800.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38700.0,38710.0,38715.0,38800.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38700.0,38715.0,38720.0,38800.0,20.0,15.0,0.0,0,1.0
Task1,1.0,38800.0,38800.0,38805.0,38900.0,5.0,0.0,0.0,0,1.0
Task2,1.0,38800.0,38805.0,38810.0,38900.0,10.0,5.0,0.0,0,1.0
Task3,1.0,38800.0,38810.0,38815.0,38900.0,15.0,10.0,0.0,0,1.0
Task4,1.0,38800.0,38815.0,38820.0,38900.0,20.0,15.0,0.0,0,1.0
